Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.05,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,30.0,0.05,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.12,9.0,XL,,,,,,,,,,
1934.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.05,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.1,9.0,XL,,,,,,,,,,
2472.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.07,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,
3010.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.12,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.02,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.09,9.0,XL,,,,,,,,,,
3381.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.01,9.0,XL,,,,,,,,,,
3489.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.02,9.0,XL,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.05,9.0,XL,,,,,,,,,,
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.08,9.0,XL,,,,,,,,,,
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.03,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.03,9.0,XL,,,,,,,,,,
3929.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.16,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.16,9.0,XL,,,,,,,,,,
4145.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.07,9.0,XL,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
4576.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.24,9.0,XL,,,,,,,,,,
4664.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.31,9.0,XL,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.14,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.03,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,False,23.0,False,2001.0,XL: 425-500 um,63.0,0.08,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,True,23.0,False,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,Calcite crystal,Calcite,,,False,True,23.0,False,2001.0,XL: 425-500 um,63.0,0.08,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.26,9.0,S,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.15,9.0,S,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.05,9.0,S,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.15,9.0,S,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.14,9.0,S,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.19,9.0,S,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.1,9.0,S,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.31,9.0,S,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.28,9.0,S,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.42,9.0,S,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.66,9.0,S,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.27,9.0,S,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,1.01,9.0,S,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,1.2,9.0,S,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.27,9.0,L,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.15,9.0,L,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.12,9.0,L,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.19,9.0,L,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.14,9.0,L,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.32,9.0,L,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.24,9.0,L,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.46,9.0,L,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.43,9.0,L,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.76,9.0,L,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,1.06,9.0,L,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.72,9.0,L,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.17,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.05,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.17,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.12,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.19,9.0,XL,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.2,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.1,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.3,9.0,XL,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.33,9.0,XL,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.58,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.4,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.51,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.61,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.81,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.22,9.0,XL,,,,,,,,,,
1934.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.22,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.18,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.21,9.0,XL,,,,,,,,,,
3010.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.2,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.23,9.0,XL,,,,,,,,,,
3381.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.2,9.0,XL,,,,,,,,,,
3489.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.09,9.0,XL,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.23,9.0,XL,,,,,,,,,,
3704.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.28,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.07,9.0,XL,,,,,,,,,,
3929.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.19,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.26,9.0,XL,,,,,,,,,,
4145.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.38,9.0,XL,,,,,,,,,,
4253.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.39,9.0,XL,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.38,9.0,XL,,,,,,,,,,
4576.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.54,9.0,XL,,,,,,,,,,
4664.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.6,9.0,XL,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.58,9.0,XL,,,,,,,,,,
4898.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.46,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.3,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.38,9.0,XL,,,,,,,,,,
5059.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.6,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.88,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,1.16,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,1.12,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,True,23.0,True,2001.0,XL: 425-500 um,63.0,0.58,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. sacculifer (Forams),Calcite,,,True,True,23.0,True,2001.0,XL: 425-500 um,63.0,2.08,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.03,9.0,S,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.11,9.0,S,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.04,9.0,S,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.01,9.0,S,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.06,9.0,S,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.1,9.0,S,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.34,9.0,S,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.38,9.0,S,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.06,9.0,L,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.05,9.0,L,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.02,9.0,L,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.15,9.0,L,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.12,9.0,L,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.26,9.0,L,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,L: 250-425 um,63.0,0.34,9.0,L,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.09,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.02,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.06,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.04,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.04,9.0,XL,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.18,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.08,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.07,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.05,9.0,XL,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.11,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.1,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.12,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,30.0,0.31,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.02,9.0,XL,,,,,,,,,,
2208.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.06,9.0,XL,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.03,9.0,XL,,,,,,,,,,
3279.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,
3597.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.04,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.09,9.0,XL,,,,,,,,,,
4037.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.07,9.0,XL,,,,,,,,,,
4468.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.09,9.0,XL,,,,,,,,,,
4792.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.13,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.15,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.23,9.0,XL,,,,,,,,,,
5167.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.28,9.0,XL,,,,,,,,,,
5272.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,False,23.0,True,2001.0,XL: 425-500 um,63.0,0.41,9.0,XL,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,True,23.0,True,2001.0,XL: 425-500 um,63.0,0.1,9.0,XL,,,,,,,,,,
4950.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. inflata (Forams),Calcite,,,True,True,23.0,True,2001.0,XL: 425-500 um,63.0,0.47,9.0,XL,,,,,,,,,,
1668.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.02,9.0,S,,,,,,,,,,
2745.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.05,9.0,S,,,,,,,,,,
3820.0,"Fukuhara et al., 2008",F08,29.98,175.0,G. truncatulinoides (Forams),Calcite,,,True,False,23.0,True,2001.0,S: 125-250 um,63.0,0.06,9.0,S,,,,,,,,,,
