Depth,Source,Source_abbrev,Latitude,Longitude,Sample,Material,Rate_sa,Rate_error_sa,Organics,Device,Deployment_d,Biogenic,Year,Comments,Mesh,Rate_mass,Month,Size,Fragmentation_pct,Rate_error_mass,Temp_CDisk4,pH_CDisk4_T25,Salinity_CDisk4,TA_CDisk4,DIC_CDisk4_calc13,Oca_CDisk4_calc13,Oar_CDisk4_calc13,Omega_CDisk4_calc13,Pressure,Temp_woa,Temp_SD_woa,Sal_woa,Sal_SD_woa,Doxy_woa,Doxy_SD_woa,PO4_woa,SiOH4_woa
4501.504668329946,"Milliman, 1977",M77,25.9,-60.3,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0144356081466195,9.0,L,,,,,,,,,,,4579.53810738719,2.244600143737893,0.08947738260030746,34.885460533750695,0.011824208311736584,261.62111199702025,2.6094581632473894,1.3500981787276816,37.14103984495437
5008.307826847398,"Milliman, 1977",M77,25.9,-60.3,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.039740203213318,9.0,L,,,,,,,,,,,5101.040558686531,2.1152082103320913,0.08947738260030746,34.863303199397905,0.011824208311736584,254.77130653802402,2.334286059808942,1.4645200230764772,47.110940770095084
5012.937575554926,"Milliman, 1977",M77,25.9,-60.3,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.0279579507947676,9.0,L,,,,,,,,,,,5105.809940761879,2.113965989026472,0.08947738260030746,34.8630797245342,0.011824208311736584,254.75176565445364,2.333741506726637,1.465631241896541,47.20879666153614
5493.351166439465,"Milliman, 1977",M77,25.9,-60.3,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.1204213846472036,9.0,L,,,,,,,,,,,5601.236366161257,2.059691355476579,0.08947738260030746,34.84941311981736,0.011824208311736584,250.2951031396,2.431937213311439,1.572379438815634,55.899827614478276
5502.456338897606,"Milliman, 1977",M77,25.9,-60.3,Foraminifera,Calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, Spherical Forams, orbulina universa and globigerinoides sacculifer",40.0,0.1337793019226846,9.0,L,,,,,,,,,,,5610.63605735847,2.059997661968529,0.08947738260030746,34.84941130445157,0.011824208311736584,250.20597632005126,2.4024780990227903,1.5741993414496354,55.99341073871175
1018.6990406131844,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0011190321076948,9.0,L,,,,,,,,,,,1027.8962011461044,6.641153950403211,0.25247308502276533,35.065197346436285,0.028878761702120784,173.5115100282343,12.590650348830795,1.586745691166966,17.788278164030924
2003.4465907044937,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0155818878874992,9.0,L,,,,,,,,,,,2026.3075962634975,3.680582237143822,0.08947738260030746,35.01272412091077,0.011824208311736584,251.726644455558,3.855084560581842,1.2571568001366515,19.861737664867114
2005.6071401013403,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.010083503425509,9.0,L,,,,,,,,,,,2028.5032246089347,3.6772873796960472,0.08947738260030746,35.0125917619098,0.011824208311736584,251.73235230960907,3.8494932618623943,1.2573089781727391,19.891437587924813
2509.0151495666046,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0074987365671811,9.0,L,,,,,,,,,,,2540.688176866876,3.0946340244303525,0.08947738260030746,34.96584239318542,0.011824208311736584,254.29755526871833,3.1081041765079873,1.3110867155877246,26.11744085648169
2524.447645258366,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0047542422039764,9.0,L,,,,,,,,,,,2556.4086693385143,3.082470343580642,0.08947738260030746,34.96495068967135,0.011824208311736584,254.36431168548094,3.1148419493662387,1.312018242820436,26.261638468136393
3007.330435453587,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0178744473692586,9.0,L,,,,,,,,,,,3048.8684460376103,2.758991359566549,0.08947738260030746,34.93810025178473,0.011824208311736584,256.7271988124413,2.890235606987095,1.3259788117522264,29.91527004245282
3009.182334936599,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0131615464018384,9.0,L,,,,,,,,,,,3050.759177806352,2.757962522269358,0.08947738260030746,34.93799473747582,0.011824208311736584,256.73892987518104,2.8888508646657876,1.3259755605823567,29.92184982602305
3487.2810514673733,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.038456745732956,9.0,L,,,,,,,,,,,3539.4177699483803,2.51402876426191,0.08947738260030746,34.915310432107866,0.011824208311736584,261.03313535638375,2.452043095668639,1.3060221401360024,31.159977564173268
3492.2194500887367,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0258890098198356,9.0,L,,,,,,,,,,,3544.4707863514413,2.511807425217248,0.08947738260030746,34.91511767110848,0.011824208311736584,261.0733641019538,2.4502425375277066,1.3058941530867785,31.178244930297005
4007.6648061935753,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0292000670385733,9.0,L,,,,,,,,,,,4072.498852457995,2.3358970562576453,0.08947738260030746,34.90060946752086,0.011824208311736584,263.29214761021984,2.6250673285621207,1.3157830983034995,33.315712815882534
4493.016795699477,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.072566084612592,9.0,L,,,,,,,,,,,4570.81397112576,2.246357031571247,0.08947738260030746,34.88575939958409,0.011824208311736584,261.69267718703554,2.629563608259366,1.3489341286425633,37.02127367878149
4499.652768846934,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0556781894793365,9.0,L,,,,,,,,,,,4577.634631521186,2.2449815515359846,0.08947738260030746,34.88552550062414,0.011824208311736584,261.6370367993395,2.613974549867079,1.3498397860087619,37.114668540664596
4999.974279173846,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0974779379320056,9.0,L,,,,,,,,,,,5092.455914406015,2.1173965628442137,0.08947738260030746,34.86369058530647,0.011824208311736584,254.8119354213162,2.3352952707132397,1.4625013339510822,46.93470130329802
5001.826178656858,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.0927650369645854,9.0,L,,,,,,,,,,,5094.363586082607,2.116916261833192,0.08947738260030746,34.86360632396896,0.011824208311736584,254.80224884485054,2.3350681333552505,1.4629522067116862,46.97387990300053
5493.042516525631,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.230795909237664,9.0,L,,,,,,,,,,,5600.91773905048,2.059681838326614,0.08947738260030746,34.84941331858446,0.011824208311736584,250.2981287762216,2.43286237488383,1.5723179748172522,55.896600423218594
5511.4071863988265,"Milliman, 1977",M77,25.9,-60.3,Aragonite ooids,Aragonite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, ",40.0,0.2205893216760442,9.0,L,,,,,,,,,,,5619.876792659176,2.0603495946299817,0.08947738260030746,34.84941746910152,0.011824208311736584,250.11860488032175,2.369249482857106,1.5760009516279823,56.08229193275607
1004.1924946629288,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0015070759871893,9.0,L,,,,,,,,,,,1013.223242290228,6.769422841495982,0.256212092724978,35.06595107041048,0.03146730337021868,172.90269917104416,12.603119230266653,1.5982462233486827,17.95776078397439
2006.996064713599,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0065488276999439,9.0,L,,,,,,,,,,,2029.9147116990796,3.6751576811492943,0.08947738260030746,35.01249836362058,0.011824208311736584,251.73737349862316,3.846047669401374,1.2574134602429636,19.910538293413143
2008.23066436894,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0034068937216637,9.0,L,,,,,,,,,,,2031.1693745936332,3.6732573403750712,0.08947738260030746,35.0124100413742,0.011824208311736584,251.7426951093724,3.843079611076067,1.257510580897726,19.927521667815736
2493.582653874843,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0102432309303857,9.0,L,,,,,,,,,,,2524.9688073257857,3.106908873164027,0.08947738260030746,34.966788724973476,0.011824208311736584,254.2344703660347,3.10742213457089,1.3101352615307444,25.969670268143982
2496.97780292703,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0016029124901154,9.0,L,,,,,,,,,,,2528.4269722618524,3.1042077213213912,0.08947738260030746,34.96657628063258,0.011824208311736584,254.24799524437364,3.1070107823501374,1.3103482760737242,26.002429160225304
2996.219038555518,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0096221728084828,9.0,L,,,,,,,,,,,3037.524392034945,2.765240006795674,0.08947738260030746,34.93871841721485,0.011824208311736584,256.659109472101,2.895084215641282,1.3259811420287761,29.87328058708652
2998.225262995448,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0045165300937776,9.0,L,,,,,,,,,,,3039.572581316431,2.764103135811094,0.08947738260030746,34.93860859767641,0.011824208311736584,256.67103566107085,2.8944990209616126,1.3259838295518043,29.881333730721003
3497.3121736670187,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0129285321594301,9.0,L,,,,,,,,,,,3549.681827862184,2.5095129438168176,0.08947738260030746,34.914916976985246,0.011824208311736584,261.1153960079053,2.448352091363068,1.3058049528757212,31.196319201595443
3498.3924483654414,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.010179339928435,9.0,L,,,,,,,,,,,3550.7872157511374,2.5090256444646073,0.08947738260030746,34.9148741304142,0.011824208311736584,261.12438713858836,2.4479459392857756,1.305791985894757,31.200042190100223
3998.559633735436,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0158421497630924,9.0,L,,,,,,,,,,,4063.1607957194715,2.337819666947118,0.08947738260030746,34.90082117474572,0.011824208311736584,263.29240527426725,2.622984168119092,1.3154015161645747,33.273666504054496
4009.208055762751,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0252726495657232,9.0,L,,,,,,,,,,,4074.0816116571195,2.3355789213634854,0.08947738260030746,34.90057412563258,0.011824208311736584,263.29202853782783,2.625970472293829,1.3158488070171677,33.32285921830905
4511.690115486508,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0250443331911053,9.0,L,,,,,,,,,,,4590.007503512565,2.242506762387268,0.08947738260030746,34.88510619477034,0.011824208311736584,261.52218727571994,2.575776643510662,1.3515843828172103,37.290761956063164
4521.721237686155,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0360457999828762,9.0,L,,,,,,,,,,,4600.318733611485,2.2404497462194706,0.08947738260030746,34.884760842292714,0.011824208311736584,261.408407748382,2.5306407613908086,1.3531473747837488,37.44527436216896
5001.6718536999415,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0566280983465736,9.0,L,,,,,,,,,,,5094.204612852439,2.1169564270470373,0.08947738260030746,34.863613387809266,0.011824208311736584,254.80304102101354,2.3350870032129736,1.4629146865038896,46.97061537397165
5502.302013940687,"Milliman, 1977",M77,25.9,-60.3,Mg-calcite ooids,Mg-calcite,,,True,False,182.0,False,1974.0,"Size: 250-500 um, 12 mole % MgCO3",40.0,0.0976423633046728,9.0,L,,,,,,,,,,,5610.4767374736975,2.059992047186892,0.08947738260030746,34.84941126861792,0.011824208311736584,250.20748485495477,2.4030131154091836,1.5741683878938109,55.99185094732176
3598.0,Honjo and Erez (1987),HE78,32.37,-55.0,Diatoms,Silica,,,False,True,79.0,True,1976.0,"Diatoms, Coscinnoidiscus species, bleached with NaOCl, cultured in lab",0.6,0.0784810126582278,11.0,,,,,,,,,,,,3654.5984644903842,2.522352799208052,0.07005468010902405,34.916794653644224,0.01422555185854435,263.1701339800362,2.525891937770484,1.2702455683912737,28.073787747359265
4799.0,Honjo and Erez (1987),HE78,32.37,-55.0,Diatoms,Silica,,,False,True,79.0,True,1976.0,"Diatoms, Coscinnoidiscus species, bleached with NaOCl, cultured in lab",0.6,0.0873417721518987,11.0,,,,,,,,,,,,4888.021446693517,2.1781418195167297,0.07005468010902405,34.87603938732749,0.01422555185854435,255.73617132381708,2.621206018664837,1.409337057234967,43.58478462920528
5518.0,Honjo and Erez (1987),HE78,32.37,-55.0,Diatoms,Silica,2.4657534246575345e-05,,False,True,79.0,True,1976.0,"Diatoms, Coscinnoidiscus species, bleached with NaOCl, cultured in lab",0.6,0.1518987341772152,11.0,,,,,,,,,,,,5629.567176227875,2.1726621649194624,0.07005468010902405,34.86592362935898,0.01422555185854435,253.15479930281361,2.3607953979868,1.515911223621845,49.844863556341
3598.0,Honjo and Erez (1987),HE78,32.37,-55.0,Pteropods,Aragonite,,,True,True,79.0,True,1976.0,"Pteropod assemblage (>5 species), size >831 um, from core (2293 m)",0.6,0.030379746835443,11.0,XXL,,,,,,,,,,,3654.5984644903842,2.522352799208052,0.07005468010902405,34.916794653644224,0.01422555185854435,263.1701339800362,2.525891937770484,1.2702455683912737,28.073787747359265
4799.0,Honjo and Erez (1987),HE78,32.37,-55.0,Pteropods,Aragonite,,,True,True,79.0,True,1976.0,"Pteropod assemblage (>5 species), size >831 um, from core (2293 m)",0.6,0.569620253164557,11.0,XXL,,,,,,,,,,,4888.021446693517,2.1781418195167297,0.07005468010902405,34.87603938732749,0.01422555185854435,255.73617132381708,2.621206018664837,1.409337057234967,43.58478462920528
5518.0,Honjo and Erez (1987),HE78,32.37,-55.0,Pteropods,Aragonite,0.0004109589041095,,True,True,79.0,True,1976.0,"Pteropod assemblage (>5 species), size >831 um, from core (2293 m)",0.6,0.921518987341772,11.0,XXL,,,,,,,,,,,5629.567176227875,2.1726621649194624,0.07005468010902405,34.86592362935898,0.01422555185854435,253.15479930281361,2.3607953979868,1.515911223621845,49.844863556341
3598.0,Honjo and Erez (1987),HE78,32.37,-55.0,C. neohelis (Coccoliths),Calcite,,,True,True,79.0,True,1976.0,"Cruciplacolithus neohelis, cultured in lab",0.6,0.0,11.0,XXXS,,,,,,,,,,,3654.5984644903842,2.522352799208052,0.07005468010902405,34.916794653644224,0.01422555185854435,263.1701339800362,2.525891937770484,1.2702455683912737,28.073787747359265
4799.0,Honjo and Erez (1987),HE78,32.37,-55.0,C. neohelis (Coccoliths),Calcite,,,True,True,79.0,True,1976.0,"Cruciplacolithus neohelis, cultured in lab",0.6,0.0,11.0,XXXS,,,,,,,,,,,4888.021446693517,2.1781418195167297,0.07005468010902405,34.87603938732749,0.01422555185854435,255.73617132381708,2.621206018664837,1.409337057234967,43.58478462920528
5518.0,Honjo and Erez (1987),HE78,32.37,-55.0,C. neohelis (Coccoliths),Calcite,1.9178082191780825e-05,,True,True,79.0,True,1976.0,"Cruciplacolithus neohelis, cultured in lab",0.6,0.1835443037974683,11.0,XXXS,,,,,,,,,,,5629.567176227875,2.1726621649194624,0.07005468010902405,34.86592362935898,0.01422555185854435,253.15479930281361,2.3607953979868,1.515911223621845,49.844863556341
3598.0,Honjo and Erez (1987),HE78,32.37,-55.0,E. huxleyi (Coccoliths),Calcite,,,False,True,79.0,True,1976.0,"Emilliania huxleyi, cultured in lab, bleached with NaOCl",0.6,0.0,11.0,XXXS,,,,,,,,,,,3654.5984644903842,2.522352799208052,0.07005468010902405,34.916794653644224,0.01422555185854435,263.1701339800362,2.525891937770484,1.2702455683912737,28.073787747359265
4799.0,Honjo and Erez (1987),HE78,32.37,-55.0,E. huxleyi (Coccoliths),Calcite,,,False,True,79.0,True,1976.0,"Emilliania huxleyi, cultured in lab, bleached with NaOCl",0.6,0.0,11.0,XXXS,,,,,,,,,,,4888.021446693517,2.1781418195167297,0.07005468010902405,34.87603938732749,0.01422555185854435,255.73617132381708,2.621206018664837,1.409337057234967,43.58478462920528
5518.0,Honjo and Erez (1987),HE78,32.37,-55.0,E. huxleyi (Coccoliths),Calcite,3.0136986301369865e-05,,False,True,79.0,True,1976.0,"Emilliania huxleyi, cultured in lab, bleached with NaOCl",0.6,0.3037974683544304,11.0,XXXS,,,,,,,,,,,5629.567176227875,2.1726621649194624,0.07005468010902405,34.86592362935898,0.01422555185854435,253.15479930281361,2.3607953979868,1.515911223621845,49.844863556341
3598.0,Honjo and Erez (1987),HE78,32.37,-55.0,E. huxleyi (Coccoliths),Calcite,,,True,True,79.0,True,1976.0,"Emilliania huxleyi, cultured in lab",0.6,0.0,11.0,XXXS,,,,,,,,,,,3654.5984644903842,2.522352799208052,0.07005468010902405,34.916794653644224,0.01422555185854435,263.1701339800362,2.525891937770484,1.2702455683912737,28.073787747359265
4799.0,Honjo and Erez (1987),HE78,32.37,-55.0,E. huxleyi (Coccoliths),Calcite,,,True,True,79.0,True,1976.0,"Emilliania huxleyi, cultured in lab",0.6,0.0,11.0,XXXS,,,,,,,,,,,4888.021446693517,2.1781418195167297,0.07005468010902405,34.87603938732749,0.01422555185854435,255.73617132381708,2.621206018664837,1.409337057234967,43.58478462920528
5518.0,Honjo and Erez (1987),HE78,32.37,-55.0,E. huxleyi (Coccoliths),Calcite,1.3698630136986302e-05,,True,True,79.0,True,1976.0,"Emilliania huxleyi, cultured in lab",0.6,0.1430379746835443,11.0,XXXS,,,,,,,,,,,5629.567176227875,2.1726621649194624,0.07005468010902405,34.86592362935898,0.01422555185854435,253.15479930281361,2.3607953979868,1.515911223621845,49.844863556341
3598.0,Honjo and Erez (1987),HE78,32.37,-55.0,G. pachyderma (Forams),Calcite,,,True,True,79.0,True,1976.0,"Globigerina pachyderma, handpicked from core (2736 m), size: >149 um",0.6,0.0,11.0,M,,,,,,,,,,,3654.5984644903842,2.522352799208052,0.07005468010902405,34.916794653644224,0.01422555185854435,263.1701339800362,2.525891937770484,1.2702455683912737,28.073787747359265
4799.0,Honjo and Erez (1987),HE78,32.37,-55.0,G. pachyderma (Forams),Calcite,,,True,True,79.0,True,1976.0,"Globigerina pachyderma, handpicked from core (2736 m), size: >149 um",0.6,0.0,11.0,M,,,,,,,,,,,4888.021446693517,2.1781418195167297,0.07005468010902405,34.87603938732749,0.01422555185854435,255.73617132381708,2.621206018664837,1.409337057234967,43.58478462920528
5518.0,Honjo and Erez (1987),HE78,32.37,-55.0,G. pachyderma (Forams),Calcite,0.0002739726027397,,True,True,79.0,True,1976.0,"Globigerina pachyderma, handpicked from core (2736 m), size: >149 um",0.6,0.3936708860759494,11.0,M,,,,,,,,,,,5629.567176227875,2.1726621649194624,0.07005468010902405,34.86592362935898,0.01422555185854435,253.15479930281361,2.3607953979868,1.515911223621845,49.844863556341
